transaction_frequency,average_transaction_amount,median_transaction_amount,largest_deposit,largest_withdrawal,average_balance,minimum_balance,maximum_balance,balance_variance,active_month_count,transaction_consistency,average_monthly_income,median_income,income_variance,income_consistency,average_monthly_expense,monthly_savings,monthly_transaction_count,cash_flow_stability,expense_stability,total_income,total_expense,essential_expense,discretionary_expense,atm_withdrawals,emi_payments,utility_payments,investment_amount,atm_ratio,emi_ratio,food_ratio,groceries_ratio,investment_ratio,others_ratio,salary_ratio,shopping_ratio,travel_ratio,utilities_ratio,expense_ratio,savings_ratio,essential_expense_ratio,discretionary_expense_ratio,atm_cash_ratio,financial_buffer,cash_reserve_ratio,Gender,Age,Education,Employment_Type,Annual_Income,Monthly_Income,Account_Type,Customer_Segment,Savings_Balance,Credit_Card_Holder,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score,kyc_verified,total_loans,total_loan_amount,total_monthly_emi,avg_interest_rate,max_debt_to_income,avg_credit_score,approved_loan_count,income_stability_index,net_disposable_income,dti_ratio,device_risk_index,biometric_identity_score
95,6918.286736842105,1631.11,131421.24,43904.41,23232.715789473685,220.46,142118.01,793668743.4436628,12,0.2576859791055463,29408.460000000003,2878.61,2622224300.9055095,0.3749434236665547,25361.31,4047.1500000000015,7.916666666666667,0.1032258754306382,0.5165568423337173,352901.51999999996,304335.72000000003,37325.57,244304.33,22705.82,0.0,9582.97,88587.75000000001,0.074607804828168,0.0,0.2310568407809639,0.0911578831429974,0.2510268303746609,0.0,0.0,0.2034167399081514,0.0771869631340021,0.0314881539373689,0.8623814371782815,0.1376185628217187,0.1226460370803663,0.8027461580914655,0.074607804828168,0.0086927686306425,0.9160692326016948,Male,33,Bachelor's,Salaried - Private,253351.82,21112.65,Salary,Mass Market,23603.04,0,0.1,Android 13,0,1.8,5.1,VERIFIED,0.87,0.96,0.98,0.85,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4315887911334197,-4248.659999999996,0.0,2.5,0.915
92,5176.558913043478,1658.54,95565.55,23229.56,17940.528804347825,914.89,96480.44,389179525.6672085,12,0.2894702923108926,21242.0275,5569.98,997258476.0802568,0.4126622483433802,18444.924166666668,2797.103333333333,7.666666666666667,0.0693815192141334,0.5882901064711387,254904.33,221339.09,66555.38,122540.37,32243.339999999997,0.0,37864.54,17817.28,0.1456739521247693,0.0,0.166888822033198,0.1296239177634641,0.0698979103258073,0.0,0.0,0.1408166989391706,0.1654286642273626,0.1710702795425787,0.8683222054329167,0.1316777945670832,0.3006941973060429,0.5536318505691878,0.1456739521247692,0.0496011798006398,0.972653974732497,Male,31,Diploma,Self-Employed Business,240178.21,20014.85,Savings,Mass Market,54174.47,0,1.0,Android 14,0,6.5,1.2,VERIFIED,0.94,0.99,0.84,0.86,1,1.0,823808.51,17390.22,9.72,0.8689,635.0,0.0,0.4829133915944836,-15820.294166666668,0.8688658670936831,0.4545454545454545,0.919
97,8560.68206185567,1706.45,140030.02,35760.33,26711.951134020615,1062.32,141806.38,1278189142.3196602,12,0.269909190257713,36835.2275,5389.125,3298483996.105566,0.4011629955188914,32363.619166666667,4471.6083333333345,8.083333333333334,0.0994719959107441,0.4942375147240665,442022.73,388363.43,115269.2,171933.12,101161.11,0.0,69128.67,51149.45,0.2604805246467207,0.0,0.1073029198449503,0.1188076076061023,0.1157167867815304,0.0,0.0,0.118245685491036,0.0854582008403829,0.1779999471113951,0.8786051115516164,0.1213948884483836,0.2968075547174975,0.4427119206357818,0.2604805246467207,0.0328245118238861,0.82536971518726,Other,24,Bachelor's,Salaried - Govt,200647.55,16720.63,Savings,Mass Market,4267.15,0,2.6,Android 13,0,4.5,2.7,VERIFIED,0.88,0.96,0.86,0.85,1,3.0,3261424.85,73396.4,11.806666666666668,4.3896,630.0,0.0,0.4383928032009614,-89039.38916666666,4.389571445573521,0.1851851851851851,0.8940000000000001
90,8934.728275555555,2897.42,117211.14,67889.87,37032.61777777778,336.44,264474.81,2748964971.568432,12,0.3181184553211513,23050.971666666668,5966.555,1893348665.854815,0.3562232949123535,43959.4904,-20908.518733333334,7.5,0.2889110534033481,0.4667092033446073,276611.66000000003,527513.8848,219733.5548,191047.94,116732.38999999998,16401.314799999996,156022.27999999997,76683.92,0.2212878056172067,0.0310917215121614,0.0615274420924588,0.0896847672889917,0.2772259130363484,0.0,0.0,0.119402335777153,0.0358683449766894,0.2957690489211555,1.907055851513996,-0.907055851513996,0.4165455377223087,0.3621666566604845,0.2212878056172067,0.0076534099221495,0.8424260026858222,Male,43,Diploma,Self-Employed Professional,2019506.94,168292.24,Savings,Affluent,256907.62,1,0.1,Android 13,0,9.2,1.4,VERIFIED,0.93,0.99,0.83,0.85,1,2.0,1943523.1,64736.41,12.255,0.3847,753.0,2.0,0.400417658285255,59596.33959999998,0.3846666370356708,2.5,0.912
90,8699.722345777778,2754.365,133004.38,42311.79,36008.11011111111,507.48,198308.7,2309174513.7948637,12,0.3211453593778852,24032.24166666667,3767.055,2077496834.169561,0.3551412113957066,41215.67592666667,-17183.434259999998,7.5,0.2897729664856459,0.5031241220332329,288386.9,494588.11112,215045.91112,195806.47,83735.73000000001,25514.581120000003,67113.32,41292.88,0.1693039685292466,0.0515875342458636,0.1029863817079129,0.2475150680892492,0.1431856994891238,0.0,0.0,0.1401850114087716,0.0692372283726236,0.1356953765993711,1.7150158731898015,-0.7150158731898015,0.434797978934484,0.3958980525362693,0.1693039685292466,0.0123127909124416,0.8736508452555488,Female,33,Diploma,Self-Employed Professional,2127165.68,177263.81,Savings,Affluent,219051.68,1,1.0,Android 11,0,8.4,1.9,VERIFIED,0.88,0.93,0.94,0.77,1,1.0,720187.79,16541.74,13.42,0.0933,764.0,1.0,0.414334375650717,119506.39407333331,0.0933170735752548,0.4545454545454545,0.8850000000000001
97,7611.243241237114,2165.96,140061.23,49163.39,24931.69969072165,508.08,143628.31,799025795.91959,12,0.2797166553100528,29828.48583333333,8857.3,2409325134.649063,0.3882800006815516,31695.730366666667,-1867.2445333333344,8.083333333333334,0.049094684412,0.5463052161807576,357941.83,380348.7644,138902.7644,207330.26,34115.73999999999,23060.124400000015,86828.39,31188.67,0.0896959401296269,0.0606288926332581,0.1999856108905503,0.0762832766021205,0.087133347896221,0.0,0.0,0.1678538645990143,0.0952659858305563,0.2282862418048649,1.0625993737585795,-0.0625993737585797,0.3651984110402437,0.5451056488301294,0.0896959401296269,0.0160299193021382,0.7865948947162132,Female,60,Bachelor's,Salaried - Private,527151.45,43929.29,Savings,Mass Market,60471.59,0,1.2,iOS 17,0,3.2,1.3,VERIFIED,0.99,0.88,0.92,0.9,1,2.0,814724.8500000001,20033.29,12.37,0.456,658.0,1.0,0.451490086881234,-7799.730366666663,0.4560349142906703,0.3846153846153846,0.925
97,5973.5590391752585,1930.25,95714.61,27201.22,17806.930927835052,140.74,99383.0,415812593.1992481,12,0.2921687136408429,24445.549166666664,4817.68,1402735749.0753171,0.405380613626842,23840.71973333333,604.8294333333348,8.083333333333334,0.0206923999290708,0.5605411345247231,293346.58999999997,286088.6368,93400.8568,148885.02,43802.759999999995,13018.326799999995,27882.88,43626.04,0.1531090521103842,0.0455045224641372,0.1038214251786738,0.1835083370917023,0.1487184153052538,0.0,0.0,0.1440374929284853,0.120065446793726,0.0974623819802129,0.9752580958926436,0.0247419041073564,0.3264752415360525,0.5204157063535633,0.1531090521103842,0.0059033452670148,0.7469124727362141,Male,45,Master's,Salaried - Private,273271.87,22772.66,Salary,Mass Market,25481.91,0,1.5,Android 12,0,0.3,5.5,REJECTED,0.57,0.45,0.51,0.36,0,1.0,228254.84,7534.53,11.57,0.3309,628.0,1.0,0.4674448219859944,-8602.58973333333,0.3308585821770491,0.3125,0.48
99,8539.815477171716,3335.79,124891.14,87928.18,43470.522020202014,859.8,284945.46,2932781209.595124,12,0.3240120693186393,24565.015833333335,6505.79,1495736293.1696446,0.398836058254877,45888.46185333332,-21323.446019999992,8.25,0.2368647460626375,0.4793606447359505,294780.19,550661.54224,324895.8422399999,151384.98,74380.71999999999,34456.082239999945,190356.66,38710.14,0.1350752037221113,0.0625721602054109,0.0377305992996777,0.1817506622904489,0.1313186615423512,0.0,0.0,0.0162627118712004,0.1506239198448513,0.3456872241806838,1.8680412080608264,-0.8680412080608262,0.5900100466765437,0.2749147496013449,0.1350752037221113,0.0187367361047762,0.9473083268543752,Male,69,Diploma,Salaried - Private,616297.49,51358.12,Savings,Affluent,285781.6,0,1.0,Android 12,0,1.4,1.5,REJECTED,0.64,0.48,0.34,0.15,0,1.0,1199732.83,26705.59,12.03,0.52,692.0,1.0,0.4310458928473064,-21235.93185333332,0.5199876864651587,0.4545454545454545,0.4339999999999999
94,8612.807234042553,1769.81,148917.72,43097.91,30078.087127659575,934.06,157599.94,1647090990.5161045,12,0.2766184620481738,34080.80333333334,2814.69,3337079126.3560057,0.3812711590368033,33386.18666666667,694.616666666665,7.833333333333333,0.0096923295162895,0.4891863904765624,408969.64,400634.24,123174.12,208846.31,68613.81,0.0,78448.45000000001,26630.710000000003,0.1712629704340797,0.0,0.2344020321378422,0.1116371631141661,0.0651165939848248,0.0,0.0,0.1331164305876602,0.087299378106075,0.1958106476371066,0.97961853598717,0.0203814640128298,0.3074478107512727,0.5212892188146475,0.1712629704340797,0.0279774389727647,0.900914124394148,Male,26,Diploma,Self-Employed Business,496145.4,41345.45,Savings,Mass Market,36585.45,1,3.6,Android 13,0,8.1,4.3,VERIFIED,0.98,0.9,0.86,0.84,1,1.0,6959364.39,59298.35,8.25,1.4342,636.0,0.0,0.4244372516127069,-51339.08666666667,1.4342170662068014,0.1351351351351351,0.904
95,8123.94547368421,1893.33,146330.6,26719.06,31993.793684210526,525.62,146856.22,1324274383.5295382,12,0.2745206394640927,32524.67583333333,5496.035,3061531043.623499,0.3804120356462329,31789.8925,734.7833333333316,7.916666666666667,0.0151035218999586,0.596875553759117,390296.11,381478.71,104455.07,228022.68,49000.96,0.0,55690.71,58669.630000000005,0.1284500516424625,0.0,0.0738218654456496,0.1278298335443149,0.1503208166742938,0.0,0.0,0.2469851331939337,0.1231314062061287,0.1459864169090851,0.9774084348419462,0.0225915651580539,0.2738162504534001,0.5977336979041372,0.1284500516424625,0.0165341861410824,1.0064140255966745,Male,47,Master's,Self-Employed Professional,428137.9,35678.16,Current,Mass Market,54665.79,0,2.7,Android 14,0,1.5,6.5,VERIFIED,0.98,0.97,0.87,0.92,1,3.0,5151026.16,59273.46,11.533333333333331,1.6613,653.0,0.0,0.4669974428913865,-55385.192500000005,1.6613373559623028,0.1785714285714285,0.943
96,7400.429583333333,2061.44,133277.23,30668.23,27166.13729166667,574.74,139935.06,959769281.0027248,12,0.2837141583197159,30046.4075,4826.24,2518206993.456475,0.3847655716428743,29157.029166666664,889.3783333333328,8.0,0.0189358595558954,0.5980244337960745,360556.89,349884.35,112215.55,184627.17,53041.630000000005,0.0,33829.13999999999,78392.7,0.1515976064662509,0.0,0.1010512759430366,0.2240351990593463,0.2174211675721964,0.0,0.0,0.0931880491368076,0.1093880592258556,0.0966866337405488,0.9703998445293888,0.029600155470611,0.3207218327998951,0.5276805607338539,0.1515976064662509,0.0197118847985055,0.9317182877713738,Male,30,Diploma,Salaried - Govt,546795.62,45566.3,Salary,Mass Market,48449.27,1,2.2,Android 12,0,2.8,4.9,VERIFIED,0.98,0.96,0.89,0.9,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4700691165041544,16409.27083333334,0.0,0.217391304347826,0.94
95,6397.582531368421,1760.13,120494.94,32568.24,24616.552210526315,515.03,135871.7,911801212.7099708,12,0.3016435425950679,21963.355,4297.215,1406101531.809209,0.3795728759057823,28684.173373333335,-6720.818373333334,7.916666666666667,0.1455532143823607,0.5104918828365331,263560.26,344210.08048,113490.53048,200598.82,30120.730000000003,13555.820480000006,74157.95000000001,28908.24,0.0875068212935446,0.0393824040861803,0.1141993573958795,0.0748867086171746,0.1096836070809764,0.0,0.0,0.3162183392427531,0.0683782124195156,0.2154438646787651,1.3060014452861748,-0.3060014452861748,0.3297129773821202,0.5827802013243352,0.0875068212935447,0.0179551975682452,0.8581928400074257,Male,30,Bachelor's,Salaried - Private,1659176.23,138264.69,Savings,Affluent,134305.24,0,0.6,Android 14,0,4.4,1.7,VERIFIED,0.99,0.93,0.86,0.81,1,1.0,590768.7,53500.36,15.64,0.3869,689.0,1.0,0.4319404786780827,56080.15662666666,0.3869415973087561,0.7142857142857143,0.91
90,8115.601500444444,2600.855,141680.0,41289.58,25676.219333333334,755.61,145177.16,897866174.5280242,12,0.2788971905359977,27146.02,3656.06,2734954732.371218,0.3515661485058768,33720.99125333333,-6574.971253333333,7.5,0.2255103799708349,0.4889563711333214,325752.24,404651.89504,110051.79503999998,260390.18,34209.92,36063.61503999999,45790.680000000015,56606.98,0.0845416033369084,0.0891225655484329,0.2476345501609343,0.0696833509137839,0.1737731105087719,0.0,0.0,0.1222218667605921,0.1337448326904541,0.1131606710885996,1.2422075594629831,-0.2422075594629832,0.2719665875508165,0.643491809112275,0.0845416033369084,0.0224077042790166,0.7614313333922302,Male,27,Bachelor's,Salaried - Private,1492576.32,124381.36,Savings,Affluent,82418.49,0,1.1,Android 11,0,2.1,1.4,VERIFIED,0.96,0.94,0.97,0.83,1,1.0,1434683.44,47474.06,11.74,0.3817,683.0,1.0,0.4065222375568547,43186.30874666666,0.3816814673838588,0.4166666666666666,0.93
95,9429.62652631579,2967.7,140107.76,131880.14,47896.48547368421,1185.89,258352.55,3336462601.645747,12,0.3033169426329464,21716.740833333333,7593.005,1601501440.1644633,0.3617646433031103,52934.46916666667,-31217.728333333333,7.916666666666667,0.2633183402888657,0.4239125389984474,260600.89,635213.63,225731.06,363614.99,45867.57999999999,0.0,119420.61000000002,298984.87999999995,0.0722081168189039,0.0,0.0427742868174916,0.167361726794181,1.147290325831197,0.0,0.0,0.0103810272459046,0.0485901569838795,0.1880007045818585,2.437496011621449,-1.4374960116214492,0.3553624313760395,0.5724294518050564,0.0722081168189038,0.0224029827571552,0.9048260278738202,Male,69,Diploma,Self-Employed Business,1785213.3,148767.77,Salary,Affluent,390232.69,0,2.5,Android 11,0,4.4,3.1,VERIFIED,0.86,0.98,0.98,0.97,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3866238015812452,95833.30083333331,0.0,0.1923076923076923,0.942
100,8720.1071,2317.875,137429.6,40617.38,32908.2,1056.01,146211.62,1449357794.27355,12,0.2873973839027824,35299.9625,7274.495,3154900043.1739473,0.3962918076944932,37367.596666666665,-2067.634166666667,8.333333333333334,0.0328438654028624,0.5589702738463368,423599.55,448411.16,234428.27,149378.16999999998,64604.72,0.0,124801.49,60968.69999999999,0.1440747371229565,0.0,0.0574173934475671,0.2444782596401035,0.143930039585736,0.0,0.0,0.0635059350440787,0.0762382898766391,0.2783193219365905,1.0585732680783064,-0.0585732680783065,0.5227975815766941,0.3331276813003494,0.1440747371229565,0.0282600459810143,0.8806614001310761,Male,36,Master's,Salaried - Private,188045.3,15670.44,Savings,Mass Market,62360.67,0,0.8,Android 14,0,3.5,1.3,VERIFIED,0.97,0.91,0.88,0.94,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4613631941552306,-21697.156666666662,0.0,0.5555555555555556,0.9280000000000002
95,4831.466210526316,1548.88,73187.65,20627.63,16783.04547368421,1680.92,76165.96,288552548.3791591,12,0.2945149224745326,19652.94916666667,4667.545,860750395.1851174,0.4116573231311365,18596.158333333333,1056.7908333333326,7.916666666666667,0.0422575972128796,0.6591993633205917,235835.39,223153.9,64936.85,97204.85,61012.2,0.0,26533.41,7312.029999999999,0.2734086206873373,0.0,0.2122538750163004,0.1720939674368227,0.0310048038167638,0.0,0.0,0.1140028025501682,0.0765721325058625,0.1189018430778041,0.9462273664694684,0.0537726335305315,0.2909958105146269,0.4355955687980358,0.2734086206873373,0.0903907124186492,0.9025006763682396,Male,61,Master's,Self-Employed Business,211793.89,17649.49,Salary,Mass Market,30311.3,0,5.5,Android 14,0,2.8,6.1,REJECTED,0.35,0.41,0.34,0.45,0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.5106741392069185,-946.6683333333312,0.0,0.0892857142857142,0.386
91,7406.637582417583,1529.44,119111.9,31142.1,22906.257142857143,618.97,124076.87,833894209.2608116,12,0.2865139597146844,28800.490833333333,2662.81,2386767081.0693893,0.3810922680872703,27366.510833333337,1433.9799999999996,7.583333333333333,0.0235092882904619,0.4808345040396301,345605.89,328398.13,75013.9,188971.39,64412.83999999999,0.0,54379.420000000006,47675.34,0.1961425298006416,0.0,0.1592343720105836,0.0628337317267915,0.1379471281580299,0.0,0.0,0.0876495246790838,0.1833744912006654,0.1655899197720766,0.950209876342096,0.049790123657904,0.2284236514988681,0.5754338187004902,0.1961425298006416,0.0226177901804739,0.8370178164969627,Male,65,Bachelor's,Self-Employed Professional,308620.48,25718.37,Savings,Mass Market,63162.42,0,3.2,iOS 17,0,8.8,5.3,VERIFIED,0.85,0.91,0.83,0.85,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4209891624682143,-1648.1408333333347,0.0,0.1515151515151515,0.8640000000000001
99,6346.961717171716,1314.78,129259.43,38646.28,23011.617373737376,1336.38,130625.2,831047148.1363912,12,0.2727562409614499,25115.182499999995,3106.435,1884014400.730457,0.376703951107769,27247.251666666667,-2132.069166666668,8.25,0.0518437099914876,0.5736849303307076,301382.18999999994,326967.02,187843.14,115018.16,24105.72,0.0,86860.17,42529.44,0.0737252338171599,0.0,0.081785068108704,0.3088475712321077,0.1411146425075748,0.0,0.0,0.0690637850875602,0.0708515494926674,0.2656542240865761,1.0848916453888668,-0.0848916453888666,0.5745017953186838,0.3517729708641562,0.0737252338171599,0.0490464145282909,0.844548200870071,Male,22,Diploma,Unemployed,366779.37,30564.95,Current,Mass Market,44087.78,1,3.5,Android 14,0,7.0,5.6,VERIFIED,0.86,0.99,0.95,0.92,1,1.0,880790.85,19557.12,11.92,0.6399,668.0,0.0,0.4554963427969444,-16239.421666666663,0.6398544738335904,0.1388888888888889,0.929
92,6706.7475,1880.955,111207.2,33103.78,19331.063478260872,0.0,131313.03,679767094.6035701,12,0.2774457926501889,27348.428333333333,2759.41,2182941608.1296334,0.3794194737644786,24069.969166666662,3278.459166666667,7.666666666666667,0.0614800030728733,0.5344456443043949,328181.14,288839.63,119621.67,141075.33,28142.63,0.0,73823.01,75272.51000000001,0.0974334096744272,0.0,0.0686416888153471,0.1585608595330218,0.22936269281044,0.0,0.0,0.095450856241576,0.0637252928207947,0.2555847686136421,0.8801225749901411,0.1198774250098589,0.4141456281466639,0.4884209621789087,0.0974334096744272,0.0,0.8031195779441016,Female,44,Doctorate,Salaried - Private,318402.77,26533.56,Salary,Mass Market,34164.03,0,0.1,Android 13,1,2.7,0.6,VERIFIED,0.94,0.94,0.92,0.83,1,1.0,239593.04,7920.21,11.67,0.2985,560.0,0.0,0.4414299419804451,-5456.619166666664,0.2984978269029862,3.0,0.914
92,7988.848586956522,1849.945,125411.16,46563.34,29467.046630434783,549.83,143459.83,1095478335.9277894,12,0.291911658039333,26920.89333333333,1589.23,2271637590.024079,0.3710575455684803,34326.94583333333,-7406.052499999998,7.666666666666667,0.1037743814982408,0.5074544043932884,323050.72,411923.35,152009.37,187042.13,72871.84999999999,0.0,49673.7,91029.12,0.1769063346372571,0.0,0.0978753450126097,0.2484337680784543,0.2817796536717206,0.0,0.0,0.1261132926793297,0.0090960126440999,0.1205896679564292,1.27510426226569,-0.27510426226569,0.3690234360348837,0.4540702293278592,0.1769063346372571,0.0160174459641581,0.8584231983091452,Female,61,Bachelor's,Self-Employed Professional,1327452.58,110621.05,Salary,Affluent,180813.26,0,1.3,Android 14,0,8.8,1.4,VERIFIED,0.88,0.96,0.85,0.87,1,1.0,750030.06,67831.01,15.38,0.6132,711.0,0.0,0.4256162890984035,8463.094166666677,0.6131835667804635,0.3571428571428571,0.8960000000000001
97,6848.790618556702,1599.48,113009.97,30069.16,20875.140412371136,975.22,114440.37,743776853.770008,12,0.2908368702567016,27646.728333333333,4082.225,2094746718.15827,0.3868566118840043,27714.329166666663,-67.60083333333448,8.083333333333334,0.002135706902848,0.5449318283917893,331760.74,332571.95,161686.34,64504.59,106381.02,0.0,67168.23999999999,16813.050000000003,0.3198736995107375,0.0,0.0288232666645518,0.2842034633407899,0.0506782387813579,0.0,0.0,0.0643645983974295,0.0502143070093554,0.2019660407319378,1.0024451657540914,-0.0024451657540913,0.4861695040727277,0.1939567964165348,0.3198736995107374,0.0351882953448118,0.7532255349510193,Male,58,Diploma,Salaried - Govt,302316.24,25193.02,Savings,Mass Market,46665.26,1,5.7,Android 14,0,2.2,6.8,VERIFIED,0.94,0.9,0.87,0.83,1,1.0,3975447.69,40321.64,9.0,1.6005,646.0,0.0,0.4500866984871183,-42842.94916666666,1.60050839478554,0.0862068965517241,0.8920000000000001
92,20134.599195652172,2293.205,102687.96,258211.55,82537.30989130435,363.46,1154074.67,39306750902.876045,12,0.2920964259473481,21246.07416666667,3818.08,1204942186.3292994,0.3899865998523485,133119.18633333335,-111873.11216666667,7.666666666666667,0.2556425002633566,0.2960446620169626,254952.89,1597430.236,616462.996,757059.49,223907.75000000003,30070.855999999967,328886.44,321505.49999999994,0.1401674670692786,0.0188245191071993,0.0239851726457492,0.1611999661686634,1.261038853099488,0.0,0.0,0.22100974555486,0.0276642441116283,0.2058846969264453,6.265589835047565,-5.265589835047565,0.3859091822023081,0.4739233507284132,0.1401674670692786,0.0027303351981876,0.6200256489295926,Male,64,High School,Salaried - Private,4918237.25,409853.1,Savings,HNI,1412286.22,0,2.9,Android 14,0,8.7,6.9,VERIFIED,0.89,0.92,0.95,0.85,1,1.0,988634.17,22768.7,13.54,0.0556,710.0,1.0,0.3524098247181942,253965.21366666665,0.0555533189818498,0.1666666666666666,0.903
