Fraud_Record_ID,Customer_ID,Transaction_ID,Fraud_Type,Fraud_Score,Device_Risk,Geo_Risk,Velocity_Risk,AML_Risk,Final_Label
FRD_00001063,CUST_00000054,TXN_0000005071,None,0.159,0.328,0.078,0.022,0.113,0
FRD_00001064,CUST_00000679,TXN_0000064336,None,0.113,0.159,0.03,0.203,0.002,0
FRD_00001065,CUST_00000679,TXN_0000064349,None,0.139,0.268,0.009,0.17,0.002,0
FRD_00001066,CUST_00000537,TXN_0000050858,None,0.12,0.114,0.049,0.275,0.01,0
FRD_00001067,CUST_00000670,TXN_0000063514,None,0.115,0.14,0.157,0.14,0.0,0
FRD_00001068,CUST_00000412,TXN_0000039012,None,0.199,0.217,0.209,0.151,0.218,0
FRD_00001069,CUST_00000297,TXN_0000028097,None,0.108,0.3,0.001,0.012,0.0,0
FRD_00001070,CUST_00000847,TXN_0000080231,UPI Phishing / Collect Request Fraud,0.463,0.889,0.163,0.34,0.17,1
FRD_00001071,CUST_00000404,TXN_0000038210,None,0.142,0.296,0.057,0.109,0.0,0
FRD_00001072,CUST_00000143,TXN_0000013549,None,0.199,0.247,0.09,0.285,0.114,0
FRD_00001073,CUST_00000268,TXN_0000025330,UPI Phishing / Collect Request Fraud,0.432,0.984,0.105,0.226,0.052,1
FRD_00001074,CUST_00000332,TXN_0000031430,None,0.197,0.253,0.025,0.335,0.1,0
FRD_00001075,CUST_00000807,TXN_0000076409,None,0.083,0.18,0.082,0.016,0.0,0
FRD_00001076,CUST_00000577,TXN_0000054594,None,0.262,0.257,0.209,0.494,0.035,0
FRD_00001077,CUST_00000467,TXN_0000044273,None,0.108,0.161,0.136,0.092,0.005,0
FRD_00001078,CUST_00000256,TXN_0000024211,None,0.037,0.042,0.002,0.054,0.044,0
FRD_00001079,CUST_00000027,TXN_0000002547,None,0.113,0.307,0.01,0.007,0.01,0
FRD_00001080,CUST_00000918,TXN_0000086999,None,0.252,0.252,0.371,0.271,0.111,0
FRD_00001081,CUST_00000750,TXN_0000071099,None,0.113,0.126,0.02,0.257,0.001,0
FRD_00001082,CUST_00000770,TXN_0000072932,None,0.139,0.144,0.09,0.192,0.115,0
FRD_00001083,CUST_00000503,TXN_0000047614,None,0.153,0.251,0.001,0.243,0.022,0
FRD_00001084,CUST_00000863,TXN_0000081749,None,0.16,0.15,0.054,0.354,0.04,0
FRD_00001085,CUST_00000595,TXN_0000056381,None,0.154,0.205,0.103,0.219,0.037,0
FRD_00001086,CUST_00000725,TXN_0000068632,None,0.116,0.145,0.006,0.248,0.009,0
FRD_00001087,CUST_00000603,TXN_0000057098,None,0.105,0.166,0.172,0.029,0.025,0
FRD_00001088,CUST_00000553,TXN_0000052388,None,0.095,0.173,0.006,0.132,0.0,0
FRD_00001089,CUST_00000265,TXN_0000025012,None,0.23,0.302,0.273,0.278,0.0,0
FRD_00001090,CUST_00000084,TXN_0000007925,None,0.085,0.072,0.231,0.055,0.0,0
FRD_00001091,CUST_00000474,TXN_0000044912,None,0.101,0.072,0.111,0.031,0.229,0
FRD_00001092,CUST_00000208,TXN_0000019717,None,0.171,0.307,0.014,0.242,0.0,0
FRD_00001093,CUST_00000104,TXN_0000009805,None,0.158,0.082,0.045,0.483,0.0,0
FRD_00001094,CUST_00000269,TXN_0000025454,None,0.048,0.122,0.0,0.022,0.0,0
FRD_00001095,CUST_00000694,TXN_0000065708,None,0.194,0.331,0.13,0.196,0.016,0
FRD_00001096,CUST_00000909,TXN_0000086071,None,0.233,0.225,0.055,0.564,0.009,0
FRD_00001097,CUST_00000489,TXN_0000046300,None,0.098,0.1,0.039,0.122,0.121,0
FRD_00001098,CUST_00000139,TXN_0000013180,None,0.189,0.248,0.022,0.306,0.107,0
FRD_00001099,CUST_00000920,TXN_0000087139,None,0.134,0.283,0.021,0.084,0.051,0
FRD_00001100,CUST_00000907,TXN_0000085953,None,0.221,0.343,0.13,0.3,0.0,0
FRD_00001101,CUST_00000753,TXN_0000071324,None,0.144,0.073,0.218,0.189,0.137,0
FRD_00001102,CUST_00000841,TXN_0000079684,None,0.16,0.174,0.009,0.391,0.0,0
FRD_00001103,CUST_00000304,TXN_0000028779,None,0.111,0.142,0.002,0.211,0.039,0
FRD_00001104,CUST_00000542,TXN_0000051310,None,0.111,0.176,0.04,0.074,0.116,0
FRD_00001105,CUST_00000089,TXN_0000008444,None,0.04,0.039,0.0,0.066,0.047,0
FRD_00001106,CUST_00000417,TXN_0000039526,None,0.089,0.03,0.015,0.296,0.006,0
FRD_00001107,CUST_00000524,TXN_0000049662,None,0.236,0.303,0.111,0.426,0.006,0
FRD_00001108,CUST_00000016,TXN_0000001464,None,0.121,0.15,0.215,0.073,0.034,0
FRD_00001109,CUST_00000102,TXN_0000009673,None,0.046,0.058,0.084,0.03,0.008,0
FRD_00001110,CUST_00000751,TXN_0000071133,None,0.092,0.244,0.007,0.019,0.003,0
FRD_00001111,CUST_00000503,TXN_0000047645,None,0.136,0.15,0.004,0.309,0.027,0
FRD_00001112,CUST_00000738,TXN_0000069876,Account Takeover (ATO),0.368,0.905,0.0,0.1,0.13,1
FRD_00001113,CUST_00000885,TXN_0000083860,None,0.187,0.141,0.017,0.484,0.067,0
FRD_00001114,CUST_00000695,TXN_0000065830,None,0.164,0.253,0.0,0.271,0.036,0
FRD_00001115,CUST_00000740,TXN_0000070151,None,0.169,0.258,0.07,0.258,0.003,0
FRD_00001116,CUST_00000054,TXN_0000005039,None,0.13,0.181,0.003,0.262,0.002,0
FRD_00001117,CUST_00000628,TXN_0000059518,None,0.193,0.268,0.194,0.119,0.155,0
FRD_00001118,CUST_00000907,TXN_0000085914,None,0.06,0.073,0.007,0.13,0.001,0
FRD_00001119,CUST_00000195,TXN_0000018484,UPI Phishing / Collect Request Fraud,0.427,0.966,0.041,0.323,0.0,1
FRD_00001120,CUST_00000839,TXN_0000079494,None,0.216,0.174,0.1,0.401,0.172,0
FRD_00001121,CUST_00000451,TXN_0000042670,None,0.173,0.237,0.004,0.333,0.029,0
FRD_00001122,CUST_00000058,TXN_0000005439,None,0.247,0.249,0.066,0.586,0.0,0
FRD_00001123,CUST_00000536,TXN_0000050741,None,0.128,0.134,0.001,0.322,0.001,0
FRD_00001124,CUST_00000225,TXN_0000021277,None,0.12,0.103,0.141,0.221,0.001,0
FRD_00001125,CUST_00000941,TXN_0000089079,None,0.191,0.272,0.076,0.244,0.098,0
FRD_00001126,CUST_00000964,TXN_0000091302,None,0.175,0.261,0.126,0.234,0.0,0
FRD_00001127,CUST_00000806,TXN_0000076315,None,0.18,0.081,0.0,0.606,0.001,0
FRD_00001128,CUST_00000262,TXN_0000024765,None,0.195,0.217,0.186,0.305,0.029,0
FRD_00001129,CUST_00000796,TXN_0000075383,None,0.138,0.368,0.031,0.013,0.0,0
FRD_00001130,CUST_00000977,TXN_0000092554,None,0.199,0.045,0.095,0.655,0.001,0
FRD_00001131,CUST_00000263,TXN_0000024866,None,0.182,0.123,0.059,0.094,0.519,0
FRD_00001132,CUST_00000068,TXN_0000006440,None,0.265,0.254,0.064,0.612,0.051,0
FRD_00001133,CUST_00000482,TXN_0000045674,None,0.143,0.328,0.13,0.008,0.0,0
FRD_00001134,CUST_00000882,TXN_0000083499,None,0.196,0.236,0.025,0.21,0.278,0
FRD_00001135,CUST_00000300,TXN_0000028373,None,0.254,0.216,0.408,0.28,0.134,0
FRD_00001136,CUST_00000238,TXN_0000022513,None,0.243,0.328,0.054,0.218,0.313,0
FRD_00001137,CUST_00000277,TXN_0000026214,None,0.241,0.278,0.386,0.228,0.048,0
FRD_00001138,CUST_00000309,TXN_0000029280,None,0.222,0.166,0.0,0.527,0.159,0
FRD_00001139,CUST_00000788,TXN_0000074644,None,0.197,0.221,0.066,0.427,0.0,0
FRD_00001140,CUST_00000552,TXN_0000052310,None,0.132,0.172,0.136,0.151,0.035,0
FRD_00001141,CUST_00000688,TXN_0000065158,None,0.198,0.326,0.058,0.288,0.001,0
FRD_00001142,CUST_00000438,TXN_0000041429,None,0.214,0.199,0.162,0.337,0.138,0
FRD_00001143,CUST_00000222,TXN_0000021055,None,0.129,0.203,0.025,0.183,0.035,0
FRD_00001144,CUST_00000587,TXN_0000055577,None,0.132,0.298,0.0,0.082,0.037,0
FRD_00001145,CUST_00000322,TXN_0000030484,None,0.267,0.356,0.248,0.203,0.212,0
FRD_00001146,CUST_00000577,TXN_0000054672,None,0.13,0.198,0.0,0.243,0.0,0
FRD_00001147,CUST_00000572,TXN_0000054159,None,0.115,0.143,0.0,0.192,0.086,0
FRD_00001148,CUST_00000697,TXN_0000066007,None,0.051,0.073,0.11,0.008,0.008,0
FRD_00001149,CUST_00000990,TXN_0000093797,None,0.109,0.119,0.053,0.227,0.002,0
FRD_00001150,CUST_00000231,TXN_0000021823,None,0.136,0.117,0.047,0.126,0.27,0
FRD_00001151,CUST_00000714,TXN_0000067612,None,0.25,0.181,0.309,0.47,0.036,0
FRD_00001152,CUST_00000755,TXN_0000071512,None,0.158,0.334,0.07,0.052,0.071,0
FRD_00001153,CUST_00000649,TXN_0000061495,None,0.139,0.206,0.024,0.167,0.102,0
FRD_00001154,CUST_00000827,TXN_0000078371,None,0.146,0.152,0.004,0.37,0.0,0
FRD_00001155,CUST_00000274,TXN_0000025949,None,0.199,0.176,0.072,0.492,0.0,0
FRD_00001156,CUST_00000415,TXN_0000039255,None,0.087,0.177,0.025,0.058,0.029,0
FRD_00001157,CUST_00000313,TXN_0000029694,None,0.053,0.084,0.03,0.07,0.001,0
FRD_00001158,CUST_00000808,TXN_0000076570,None,0.147,0.11,0.021,0.416,0.003,0
FRD_00001159,CUST_00000353,TXN_0000033426,None,0.13,0.079,0.255,0.072,0.169,0
FRD_00001160,CUST_00000601,TXN_0000056911,None,0.186,0.238,0.033,0.386,0.0,0
FRD_00001161,CUST_00000675,TXN_0000063936,None,0.15,0.219,0.08,0.215,0.019,0
FRD_00001162,CUST_00000137,TXN_0000012952,None,0.065,0.106,0.007,0.079,0.032,0
FRD_00001163,CUST_00000893,TXN_0000084551,None,0.24,0.363,0.088,0.335,0.059,0
FRD_00001164,CUST_00000775,TXN_0000073458,None,0.15,0.293,0.029,0.084,0.102,0
FRD_00001165,CUST_00000931,TXN_0000088150,None,0.126,0.174,0.004,0.203,0.066,0
FRD_00001166,CUST_00000624,TXN_0000059087,None,0.081,0.073,0.058,0.055,0.149,0
FRD_00001167,CUST_00000474,TXN_0000044890,None,0.111,0.238,0.057,0.048,0.021,0
FRD_00001168,CUST_00000896,TXN_0000084869,None,0.256,0.209,0.254,0.526,0.003,0
FRD_00001169,CUST_00000240,TXN_0000022669,None,0.211,0.246,0.239,0.307,0.001,0
FRD_00001170,CUST_00000453,TXN_0000042889,None,0.166,0.296,0.09,0.176,0.002,0
FRD_00001171,CUST_00000810,TXN_0000076681,None,0.185,0.327,0.002,0.271,0.011,0
FRD_00001172,CUST_00000446,TXN_0000042189,None,0.136,0.297,0.137,0.02,0.0,0
FRD_00001173,CUST_00000704,TXN_0000066676,None,0.203,0.228,0.092,0.418,0.003,0
FRD_00001174,CUST_00000822,TXN_0000077874,None,0.131,0.273,0.16,0.012,0.0,0
FRD_00001175,CUST_00000235,TXN_0000022228,None,0.222,0.354,0.048,0.262,0.117,0
FRD_00001176,CUST_00000209,TXN_0000019810,None,0.157,0.228,0.165,0.095,0.1,0
FRD_00001177,CUST_00000644,TXN_0000060971,None,0.076,0.163,0.009,0.052,0.023,0
FRD_00001178,CUST_00000738,TXN_0000069865,UPI Phishing / Collect Request Fraud,0.456,0.932,0.022,0.501,0.0,1
FRD_00001179,CUST_00000991,TXN_0000093868,None,0.184,0.189,0.287,0.241,0.0,0
FRD_00001180,CUST_00000751,TXN_0000071184,None,0.282,0.327,0.178,0.493,0.045,0
FRD_00001181,CUST_00000865,TXN_0000081936,None,0.083,0.152,0.052,0.077,0.0,0
FRD_00001182,CUST_00000538,TXN_0000050945,None,0.165,0.273,0.075,0.188,0.035,0
FRD_00001183,CUST_00000321,TXN_0000030410,None,0.096,0.145,0.137,0.064,0.007,0
FRD_00001184,CUST_00000644,TXN_0000060970,None,0.114,0.161,0.08,0.158,0.009,0
FRD_00001185,CUST_00000583,TXN_0000055214,None,0.119,0.253,0.08,0.057,0.0,0
FRD_00001186,CUST_00000970,TXN_0000091855,None,0.107,0.179,0.033,0.103,0.059,0
FRD_00001187,CUST_00000509,TXN_0000048241,None,0.171,0.162,0.102,0.089,0.358,0
FRD_00001188,CUST_00000499,TXN_0000047298,None,0.136,0.159,0.131,0.218,0.0,0
FRD_00001189,CUST_00000792,TXN_0000075031,Account Takeover (ATO),0.388,0.889,0.368,0.012,0.0,1
FRD_00001190,CUST_00000120,TXN_0000011374,None,0.186,0.238,0.003,0.389,0.024,0
FRD_00001191,CUST_00000063,TXN_0000005980,None,0.107,0.255,0.007,0.065,0.0,0
FRD_00001192,CUST_00000975,TXN_0000092343,None,0.124,0.242,0.077,0.093,0.003,0
FRD_00001193,CUST_00000856,TXN_0000081071,None,0.127,0.089,0.031,0.224,0.167,0
FRD_00001194,CUST_00000059,TXN_0000005559,None,0.153,0.284,0.026,0.189,0.004,0
FRD_00001195,CUST_00000768,TXN_0000072708,None,0.149,0.229,0.021,0.219,0.051,0
FRD_00001196,CUST_00000330,TXN_0000031300,None,0.101,0.168,0.184,0.021,0.0,0
FRD_00001197,CUST_00000219,TXN_0000020693,None,0.088,0.129,0.002,0.169,0.002,0
FRD_00001198,CUST_00000092,TXN_0000008649,None,0.106,0.14,0.077,0.14,0.031,0
FRD_00001199,CUST_00000502,TXN_0000047568,None,0.251,0.299,0.384,0.28,0.0,0
FRD_00001200,CUST_00000550,TXN_0000052129,None,0.284,0.211,0.409,0.487,0.035,0
FRD_00001201,CUST_00000373,TXN_0000035310,None,0.188,0.339,0.202,0.117,0.0,0
FRD_00001202,CUST_00000418,TXN_0000039587,None,0.144,0.109,0.258,0.113,0.128,0
FRD_00001203,CUST_00000413,TXN_0000039086,None,0.283,0.323,0.085,0.537,0.094,0
FRD_00001204,CUST_00000450,TXN_0000042620,None,0.149,0.122,0.004,0.297,0.155,0
FRD_00001205,CUST_00000837,TXN_0000079269,None,0.201,0.251,0.209,0.285,0.0,0
FRD_00001206,CUST_00000094,TXN_0000008884,None,0.1,0.247,0.027,0.026,0.007,0
FRD_00001207,CUST_00000531,TXN_0000050321,None,0.146,0.142,0.223,0.189,0.021,0
FRD_00001208,CUST_00000828,TXN_0000078473,None,0.132,0.322,0.004,0.049,0.033,0
FRD_00001209,CUST_00000502,TXN_0000047501,None,0.161,0.299,0.005,0.157,0.082,0
FRD_00001210,CUST_00000342,TXN_0000032429,None,0.124,0.202,0.092,0.138,0.0,0
FRD_00001211,CUST_00000839,TXN_0000079434,None,0.179,0.175,0.252,0.233,0.048,0
FRD_00001212,CUST_00000887,TXN_0000083985,None,0.194,0.096,0.07,0.583,0.001,0
FRD_00001213,CUST_00000805,TXN_0000076234,None,0.067,0.12,0.026,0.037,0.055,0
FRD_00001214,CUST_00000055,TXN_0000005170,None,0.166,0.241,0.176,0.179,0.009,0
FRD_00001215,CUST_00000581,TXN_0000054982,None,0.135,0.165,0.092,0.163,0.089,0
FRD_00001216,CUST_00000555,TXN_0000052566,None,0.09,0.103,0.0,0.181,0.042,0
FRD_00001217,CUST_00000874,TXN_0000082797,None,0.109,0.138,0.06,0.194,0.003,0
FRD_00001218,CUST_00000238,TXN_0000022532,None,0.177,0.185,0.085,0.304,0.095,0
FRD_00001219,CUST_00000351,TXN_0000033249,None,0.08,0.089,0.079,0.085,0.057,0
FRD_00001220,CUST_00000725,TXN_0000068691,None,0.178,0.183,0.083,0.29,0.125,0
FRD_00001221,CUST_00000049,TXN_0000004581,Account Takeover (ATO),0.388,0.946,0.006,0.213,0.01,1
FRD_00001222,CUST_00000646,TXN_0000061174,None,0.116,0.118,0.011,0.122,0.211,0
FRD_00001223,CUST_00000769,TXN_0000072885,None,0.21,0.165,0.017,0.586,0.014,0
FRD_00001224,CUST_00000765,TXN_0000072504,None,0.239,0.311,0.014,0.506,0.004,0
FRD_00001225,CUST_00000182,TXN_0000017255,None,0.122,0.125,0.009,0.273,0.039,0
FRD_00001226,CUST_00000868,TXN_0000082231,None,0.107,0.155,0.0,0.149,0.077,0
FRD_00001227,CUST_00000652,TXN_0000061748,None,0.226,0.373,0.0,0.378,0.007,0
FRD_00001228,CUST_00000974,TXN_0000092266,None,0.08,0.214,0.001,0.021,0.0,0
FRD_00001229,CUST_00000649,TXN_0000061471,None,0.231,0.347,0.085,0.371,0.0,0
FRD_00001230,CUST_00000137,TXN_0000012996,None,0.263,0.36,0.073,0.441,0.062,0
FRD_00001231,CUST_00000700,TXN_0000066328,None,0.13,0.226,0.15,0.018,0.081,0
FRD_00001232,CUST_00000430,TXN_0000040715,None,0.167,0.32,0.156,0.018,0.097,0
FRD_00001233,CUST_00000671,TXN_0000063556,None,0.181,0.381,0.041,0.125,0.043,0
FRD_00001234,CUST_00000042,TXN_0000003945,None,0.082,0.193,0.03,0.032,0.0,0
FRD_00001235,CUST_00000678,TXN_0000064285,None,0.108,0.187,0.003,0.166,0.003,0
FRD_00001236,CUST_00000772,TXN_0000073145,None,0.306,0.196,0.0,0.912,0.047,0
FRD_00001237,CUST_00000289,TXN_0000027381,None,0.206,0.264,0.122,0.169,0.235,0
FRD_00001238,CUST_00000177,TXN_0000016790,None,0.338,0.368,0.001,0.723,0.14,0
FRD_00001239,CUST_00000009,TXN_0000000757,None,0.119,0.163,0.002,0.221,0.031,0
FRD_00001240,CUST_00000362,TXN_0000034274,None,0.146,0.288,0.001,0.161,0.024,0
FRD_00001241,CUST_00000415,TXN_0000039318,None,0.146,0.266,0.184,0.065,0.0,0
FRD_00001242,CUST_00000610,TXN_0000057766,None,0.228,0.297,0.257,0.195,0.12,0
FRD_00001243,CUST_00000290,TXN_0000027464,None,0.083,0.182,0.035,0.048,0.001,0
FRD_00001244,CUST_00000689,TXN_0000065274,None,0.106,0.258,0.005,0.019,0.052,0
FRD_00001245,CUST_00000983,TXN_0000093121,None,0.1,0.145,0.0,0.142,0.071,0
FRD_00001246,CUST_00000016,TXN_0000001431,None,0.102,0.127,0.036,0.195,0.007,0
FRD_00001247,CUST_00000110,TXN_0000010409,None,0.155,0.255,0.252,0.058,0.004,0
FRD_00001248,CUST_00000883,TXN_0000083574,None,0.114,0.211,0.0,0.083,0.097,0
FRD_00001249,CUST_00000988,TXN_0000093564,None,0.226,0.083,0.107,0.698,0.003,0
FRD_00001250,CUST_00000663,TXN_0000062771,None,0.17,0.059,0.016,0.486,0.123,0
FRD_00001251,CUST_00000992,TXN_0000093979,None,0.149,0.214,0.003,0.296,0.0,0
FRD_00001252,CUST_00000186,TXN_0000017584,None,0.189,0.311,0.0,0.25,0.086,0
FRD_00001253,CUST_00000706,TXN_0000066909,None,0.253,0.332,0.047,0.509,0.0,0
FRD_00001254,CUST_00000421,TXN_0000039882,None,0.129,0.114,0.298,0.111,0.011,0
FRD_00001255,CUST_00000185,TXN_0000017556,None,0.21,0.196,0.076,0.375,0.163,0
FRD_00001256,CUST_00000069,TXN_0000006480,None,0.23,0.189,0.283,0.408,0.026,0
FRD_00001257,CUST_00000265,TXN_0000025097,None,0.062,0.146,0.0,0.04,0.004,0
FRD_00001258,CUST_00000954,TXN_0000090320,None,0.18,0.32,0.118,0.098,0.102,0
FRD_00001259,CUST_00000743,TXN_0000070380,None,0.147,0.297,0.041,0.128,0.016,0
FRD_00001260,CUST_00000038,TXN_0000003503,None,0.172,0.212,0.021,0.364,0.011,0
FRD_00001261,CUST_00000066,TXN_0000006195,None,0.134,0.328,0.052,0.018,0.02,0
FRD_00001262,CUST_00000567,TXN_0000053713,None,0.16,0.12,0.138,0.354,0.009,0
FRD_00001263,CUST_00000547,TXN_0000051798,None,0.159,0.25,0.096,0.201,0.009,0
FRD_00001264,CUST_00000644,TXN_0000061016,None,0.214,0.127,0.274,0.459,0.001,0
FRD_00001265,CUST_00000663,TXN_0000062803,None,0.115,0.096,0.015,0.254,0.076,0
FRD_00001266,CUST_00000587,TXN_0000055556,None,0.154,0.265,0.014,0.21,0.031,0
FRD_00001267,CUST_00000669,TXN_0000063393,None,0.114,0.299,0.004,0.033,0.0,0
FRD_00001268,CUST_00000076,TXN_0000007168,None,0.209,0.174,0.334,0.172,0.192,0
FRD_00001269,CUST_00000146,TXN_0000013822,None,0.251,0.222,0.025,0.664,0.01,0
FRD_00001270,CUST_00000763,TXN_0000072294,None,0.085,0.167,0.033,0.079,0.0,0
FRD_00001271,CUST_00000407,TXN_0000038531,None,0.065,0.148,0.011,0.035,0.009,0
FRD_00001272,CUST_00000142,TXN_0000013459,None,0.283,0.337,0.657,0.124,0.012,0
FRD_00001273,CUST_00000062,TXN_0000005867,None,0.141,0.21,0.207,0.102,0.002,0
FRD_00001274,CUST_00000982,TXN_0000093015,None,0.143,0.26,0.176,0.068,0.0,0
FRD_00001275,CUST_00000256,TXN_0000024251,None,0.165,0.281,0.22,0.09,0.003,0
FRD_00001276,CUST_00001000,TXN_0000094744,None,0.179,0.218,0.204,0.082,0.206,0
FRD_00001277,CUST_00000608,TXN_0000057569,None,0.075,0.1,0.049,0.1,0.026,0
FRD_00001278,CUST_00000041,TXN_0000003822,None,0.176,0.26,0.044,0.306,0.0,0
FRD_00001279,CUST_00000525,TXN_0000049716,None,0.225,0.199,0.193,0.466,0.001,0
FRD_00001280,CUST_00000248,TXN_0000023469,None,0.112,0.143,0.015,0.234,0.0,0
FRD_00001281,CUST_00000732,TXN_0000069373,None,0.046,0.118,0.004,0.011,0.005,0
FRD_00001282,CUST_00000920,TXN_0000087113,None,0.127,0.17,0.137,0.148,0.013,0
FRD_00001283,CUST_00000035,TXN_0000003314,None,0.289,0.275,0.005,0.264,0.63,0
FRD_00001284,CUST_00000110,TXN_0000010375,None,0.235,0.309,0.001,0.419,0.109,0
FRD_00001285,CUST_00000042,TXN_0000003956,None,0.109,0.24,0.032,0.074,0.0,0
FRD_00001286,CUST_00000540,TXN_0000051109,None,0.113,0.118,0.055,0.236,0.006,0
FRD_00001287,CUST_00000174,TXN_0000016459,None,0.227,0.226,0.042,0.426,0.166,0
FRD_00001288,CUST_00000717,TXN_0000067875,None,0.175,0.334,0.001,0.23,0.001,0
FRD_00001289,CUST_00000946,TXN_0000089628,None,0.23,0.216,0.072,0.532,0.036,0
FRD_00001290,CUST_00000898,TXN_0000085098,None,0.12,0.321,0.028,0.002,0.009,0
FRD_00001291,CUST_00000926,TXN_0000087722,None,0.115,0.153,0.164,0.114,0.0,0
FRD_00001292,CUST_00000961,TXN_0000090997,None,0.305,0.273,0.277,0.331,0.358,0
FRD_00001293,CUST_00000134,TXN_0000012733,None,0.121,0.256,0.025,0.021,0.105,0
FRD_00001294,CUST_00000691,TXN_0000065477,None,0.105,0.135,0.052,0.152,0.046,0
FRD_00001295,CUST_00000496,TXN_0000047016,None,0.178,0.247,0.011,0.348,0.01,0
FRD_00001296,CUST_00000877,TXN_0000083027,None,0.127,0.278,0.02,0.097,0.007,0
FRD_00001297,CUST_00000752,TXN_0000071265,None,0.153,0.149,0.016,0.365,0.033,0
FRD_00001298,CUST_00000448,TXN_0000042392,None,0.098,0.057,0.002,0.292,0.025,0
FRD_00001299,CUST_00000532,TXN_0000050361,None,0.273,0.256,0.364,0.441,0.0,0
FRD_00001300,CUST_00000151,TXN_0000014312,None,0.162,0.286,0.263,0.027,0.012,0
FRD_00001301,CUST_00000810,TXN_0000076775,None,0.19,0.269,0.062,0.327,0.009,0
FRD_00001302,CUST_00000375,TXN_0000035462,None,0.215,0.154,0.221,0.462,0.006,0
FRD_00001303,CUST_00000510,TXN_0000048316,None,0.237,0.304,0.109,0.37,0.082,0
FRD_00001304,CUST_00000289,TXN_0000027403,None,0.076,0.192,0.003,0.034,0.0,0
FRD_00001305,CUST_00000225,TXN_0000021291,None,0.151,0.217,0.2,0.119,0.026,0
FRD_00001306,CUST_00000432,TXN_0000040940,None,0.211,0.313,0.267,0.098,0.116,0
FRD_00001307,CUST_00000721,TXN_0000068258,None,0.17,0.25,0.044,0.292,0.005,0
FRD_00001308,CUST_00000560,TXN_0000053033,None,0.283,0.233,0.127,0.689,0.018,0
FRD_00001309,CUST_00000513,TXN_0000048619,None,0.168,0.148,0.019,0.176,0.344,0
FRD_00001310,CUST_00000888,TXN_0000084071,None,0.308,0.306,0.453,0.426,0.019,0
FRD_00001311,CUST_00000030,TXN_0000002784,None,0.112,0.294,0.01,0.027,0.0,0
FRD_00001312,CUST_00000627,TXN_0000059375,None,0.162,0.252,0.127,0.067,0.156,0
FRD_00001313,CUST_00000726,TXN_0000068735,None,0.095,0.079,0.025,0.203,0.057,0
FRD_00001314,CUST_00000012,TXN_0000001061,None,0.299,0.343,0.085,0.639,0.009,0
FRD_00001315,CUST_00000362,TXN_0000034301,None,0.172,0.318,0.0,0.241,0.0,0
FRD_00001316,CUST_00000499,TXN_0000047282,None,0.111,0.25,0.0,0.089,0.004,0
FRD_00001317,CUST_00000348,TXN_0000032990,None,0.227,0.27,0.087,0.399,0.079,0
FRD_00001318,CUST_00000682,TXN_0000064591,None,0.235,0.185,0.064,0.458,0.214,0
FRD_00001319,CUST_00000275,TXN_0000026003,None,0.139,0.258,0.028,0.1,0.092,0
FRD_00001320,CUST_00000381,TXN_0000036073,None,0.056,0.092,0.016,0.054,0.036,0
FRD_00001321,CUST_00000460,TXN_0000043531,None,0.263,0.317,0.205,0.439,0.004,0
FRD_00001322,CUST_00000978,TXN_0000092670,None,0.197,0.291,0.003,0.379,0.001,0
FRD_00001323,CUST_00000873,TXN_0000082693,None,0.156,0.185,0.002,0.364,0.0,0
FRD_00001324,CUST_00000240,TXN_0000022685,None,0.139,0.318,0.047,0.031,0.055,0
FRD_00001325,CUST_00000694,TXN_0000065705,None,0.2,0.251,0.003,0.438,0.011,0
FRD_00001326,CUST_00000290,TXN_0000027462,None,0.157,0.206,0.06,0.291,0.0,0
FRD_00001327,CUST_00000620,TXN_0000058758,None,0.188,0.123,0.123,0.454,0.035,0
FRD_00001328,CUST_00000871,TXN_0000082489,None,0.161,0.25,0.051,0.255,0.0,0
FRD_00001329,CUST_00000774,TXN_0000073290,None,0.089,0.207,0.025,0.047,0.001,0
FRD_00001330,CUST_00000759,TXN_0000071946,Identity Theft / Synthetic ID,0.371,0.925,0.028,0.093,0.093,1
FRD_00001331,CUST_00000798,TXN_0000075614,None,0.16,0.267,0.301,0.004,0.027,0
FRD_00001332,CUST_00000872,TXN_0000082542,None,0.07,0.133,0.002,0.093,0.0,0
FRD_00001333,CUST_00000322,TXN_0000030464,None,0.204,0.112,0.0,0.409,0.315,0
FRD_00001334,CUST_00000798,TXN_0000075637,None,0.119,0.041,0.266,0.161,0.055,0
FRD_00001335,CUST_00000755,TXN_0000071555,None,0.115,0.23,0.012,0.124,0.004,0
FRD_00001336,CUST_00000688,TXN_0000065164,None,0.152,0.182,0.002,0.35,0.0,0
FRD_00001337,CUST_00000755,TXN_0000071505,None,0.1,0.126,0.007,0.218,0.001,0
FRD_00001338,CUST_00000150,TXN_0000014171,None,0.171,0.178,0.297,0.166,0.038,0
FRD_00001339,CUST_00000405,TXN_0000038362,None,0.084,0.138,0.035,0.106,0.009,0
FRD_00001340,CUST_00000014,TXN_0000001247,None,0.17,0.163,0.008,0.365,0.103,0
FRD_00001341,CUST_00000815,TXN_0000077253,None,0.13,0.117,0.063,0.193,0.139,0
FRD_00001342,CUST_00000362,TXN_0000034302,None,0.107,0.284,0.007,0.021,0.004,0
FRD_00001343,CUST_00000990,TXN_0000093719,None,0.086,0.202,0.004,0.008,0.065,0
